batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome,temperature_tolerance_distance,temperature_limit_utilization_pct,pressure_tolerance_distance,pressure_limit_utilization_pct,cycle_time_tolerance_distance,cycle_time_limit_utilization_pct,vibration_tolerance_distance,vibration_limit_utilization_pct,temperature_rolling_mean,temperature_rolling_std,temperature_rolling_z,temperature_drift_flag,pressure_rolling_mean,pressure_rolling_std,pressure_rolling_z,pressure_drift_flag,cycle_time_rolling_mean,cycle_time_rolling_std,cycle_time_rolling_z,cycle_time_drift_flag,vibration_rolling_mean,vibration_rolling_std,vibration_rolling_z,vibration_drift_flag,_sequence,temperature_rolling_variance,temperature_deviation,pressure_rolling_variance,pressure_deviation,cycle_time_rolling_variance,cycle_time_deviation,vibration_rolling_variance,vibration_deviation,temperature_change,temperature_pct_change,temperature_baseline_pct_change,pressure_change,pressure_pct_change,pressure_baseline_pct_change,cycle_time_change,cycle_time_pct_change,cycle_time_baseline_pct_change,vibration_change,vibration_pct_change,vibration_baseline_pct_change,temperature_tolerance_utilization_pct,temperature_near_limit,pressure_tolerance_utilization_pct,pressure_near_limit,cycle_time_tolerance_utilization_pct,cycle_time_near_limit,vibration_tolerance_utilization_pct,vibration_near_limit,quality_change,quality_pct_change,quality_rolling_mean,defect_rate_change,defect_rate_pct_change,defect_rate_rolling_mean
2009,2026-01-21 22:00:00,M-05,Line-C,70.646,100.967,40.367,2.024,49.756,0.73,78.0,108.0,49.0,3.3,Shift-C,OP-006,RM-0037,22.58,81.84,62.0,104.14,Stable,Accepted,7.353999999999999,90.57179487179488,7.033000000000001,93.48796296296297,8.633000000000003,82.38163265306122,1.2759999999999998,61.33333333333334,69.66796000000001,1.6930834415350737,0.5776679258721177,False,100.16592,1.6237857750742124,0.49334093960971354,False,41.46048,1.1530385625236803,-0.9483464261652068,False,1.93952,0.28426647123195303,0.297185945404961,False,2008,2.866531540000249,0.9780399999999929,2.6366802433333607,0.8010799999999989,1.329497926666675,-1.0934799999999996,0.08080742666666678,0.08448000000000011,2.918999999999997,4.309950241410365,1.4038591053907603,3.6310000000000002,3.730377249938366,0.7997530497398705,-0.642000000000003,-1.565510009997817,-2.637403136673767,0.41500000000000004,25.79241765071474,4.35571687840291,90.57179487179488,True,93.48796296296297,True,82.38163265306122,False,61.33333333333334,False,-2.4679999999999964,-4.72579656862745,49.885079999999995,0.20299999999999996,38.51992409867171,0.9764399999999999
2010,2026-01-21 22:15:00,M-04,Line-A,71.209,99.989,41.858,2.264,51.554,1.16,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0113,22.36,90.84,116.0,99.85,Stable,Accepted,6.790999999999997,91.29358974358975,8.010999999999996,92.5824074074074,7.142000000000003,85.42448979591836,1.036,68.60606060606061,69.6152,1.6191837192446499,0.9843231382931087,False,100.08372,1.5760647332306315,-0.06009905431094658,False,41.5502,1.0889393539893204,0.2826603693514956,False,1.9531999999999998,0.2915247273674511,1.0661188256879952,False,2009,2.6217559166669373,1.5938000000000017,2.4839800433333417,-0.09471999999999525,1.1857889166666784,0.3078000000000003,0.08498666666666671,0.31079999999999997,0.5630000000000024,0.7969311779860266,2.289442535538218,-0.9779999999999944,-0.9686333158358651,-0.09464076675007209,1.4909999999999997,3.6936111179924236,0.7407906580473748,0.23999999999999977,11.857707509881422,15.912348965799714,91.29358974358975,True,92.5824074074074,True,85.42448979591836,False,68.60606060606061,False,1.7980000000000018,3.6136345365383127,50.04736,0.42999999999999994,58.904109589041084,0.9686
2011,2026-01-21 22:30:00,M-03,Line-C,69.48,101.478,39.213,1.943,50.058,0.507,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0106,22.3,82.94,111.0,105.03,Stable,Accepted,8.519999999999996,89.07692307692308,6.522000000000006,93.96111111111111,9.786999999999999,80.0265306122449,1.3569999999999998,58.87878787878789,69.69424,1.5589402458081054,-0.13742669135399369,False,100.04771999999998,1.5311136611412404,0.9341435820864716,False,41.38211999999999,1.1131353361863385,-1.9486579299795783,False,1.9727200000000003,0.27249273996444984,-0.10906712598609983,False,2010,2.430294690000236,-0.21423999999998955,2.344309043333333,1.4302800000000104,1.2390702766666728,-2.1691199999999924,0.07425229333333329,-0.02972000000000019,-1.7289999999999992,-2.428063868331254,-0.3073998654694987,1.48899999999999,1.4891638080188674,1.429597795931792,-2.644999999999996,-6.318983229012365,-5.241684089650295,-0.32099999999999973,-14.17844522968197,-1.506549332900776,89.07692307692308,False,93.96111111111111,True,80.0265306122449,False,58.87878787878789,False,-1.4960000000000022,-2.9018116925941806,49.96736,-0.6529999999999999,-56.29310344827586,0.9472800000000001
2012,2026-01-21 22:45:00,M-03,Line-B,68.571,99.465,40.082,1.552,50.383,0.068,78.0,108.0,49.0,3.3,Shift-C,OP-019,RM-0044,22.84,73.82,44.0,102.95,Stable,Accepted,9.429000000000002,87.91153846153847,8.534999999999997,92.09722222222223,8.918,81.80000000000001,1.7479999999999998,47.03030303030303,69.60356,1.5555677173731814,-0.6637833817634389,False,100.09572,1.4911864549188152,-0.42296521532871284,False,41.33808,1.1427281289382314,-1.09919408491947,False,1.95348,0.28476395488193385,-1.409869448422494,False,2011,2.41979092333361,-1.0325600000000037,2.2236370433333437,-0.6307199999999966,1.3058275766666712,-1.2560799999999972,0.08109051000000005,-0.40148000000000006,-0.909000000000006,-1.308290155440428,-1.4834873388660057,-2.012999999999991,-1.9836811919824893,-0.6301168521491195,0.8689999999999998,2.2161018029735136,-3.038554282153398,-0.391,-20.123520329387546,-20.552040461125788,87.91153846153847,False,92.09722222222223,True,81.80000000000001,False,47.03030303030303,False,0.32500000000000284,0.6492468736265966,50.037839999999996,-0.439,-86.58777120315581,0.90028
2013,2026-01-21 23:00:00,M-01,Line-A,71.419,100.125,42.308,1.924,51.171,1.034,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0059,23.54,87.71,35.0,95.21,Stable,Accepted,6.581000000000003,91.56282051282051,7.875,92.70833333333334,6.692,86.34285714285714,1.376,58.3030303030303,69.62392000000001,1.5765687404403272,1.1385992592359964,False,100.08427999999999,1.4897633067034535,0.027333201064075465,False,41.35376,1.1536259604684143,0.8271658515837684,False,1.9512,0.2847626204402538,-0.09551815458766282,False,2012,2.4855689933336,1.7950799999999845,2.219394710000008,0.04072000000000742,1.3308528566666715,0.9542399999999986,0.08108975000000004,-0.027200000000000113,2.847999999999999,4.153359291828895,2.578251842182951,0.6599999999999966,0.6635499924596555,0.04068571008354901,2.225999999999999,5.5536150890673985,2.3075048073016786,0.3719999999999999,23.969072164948436,-1.3940139401394072,91.56282051282051,True,92.70833333333334,True,86.34285714285714,False,58.3030303030303,False,0.7879999999999967,1.5640196097890025,50.05348,0.966,1420.5882352941176,0.8994800000000001
2014,2026-01-21 23:15:00,M-06,Line-B,67.66,101.395,42.657,1.316,50.372,1.144,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0054,21.63,82.99,115.0,101.02,Stable,Accepted,10.340000000000003,86.74358974358974,6.605000000000004,93.88425925925925,6.3430000000000035,87.05510204081632,1.9839999999999998,39.87878787878788,69.5422,1.62451826192679,-1.1586204009597154,False,100.02708000000001,1.4052004281714858,0.9734696720666296,False,41.28968,1.0225749247202716,1.337134293972673,False,1.92472,0.31167457922219693,-1.9530627153459166,False,2013,2.6390595833336383,-1.8821999999999974,1.9745882433333268,1.3679199999999838,1.0456594766666691,1.3673199999999994,0.09714104333333351,-0.6087199999999999,-3.7590000000000003,-5.263305282907915,-2.7065580323889633,1.269999999999996,1.2684144818976284,1.3675496675500112,0.34899999999999665,0.8249030916138711,3.311529660680343,-0.6079999999999999,-31.60083160083159,-31.626418388129178,86.74358974358974,False,93.88425925925925,True,87.05510204081632,False,39.87878787878788,False,-0.7989999999999995,-1.561431279435621,50.11563999999999,0.10999999999999988,10.638297872340408,0.8812000000000001
2015,2026-01-21 23:30:00,M-04,Line-A,68.524,102.159,41.956,1.682,49.702,0.948,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0098,21.43,84.63,40.0,100.28,Stable,Accepted,9.475999999999999,87.85128205128206,5.840999999999994,94.59166666666667,7.043999999999997,85.62448979591836,1.6179999999999999,50.969696969696976,69.43,1.592518785865238,-0.5689100863621921,False,100.126,1.4659217236946913,1.3868407617809584,False,41.303999999999995,1.0295553651941225,0.6332830870898076,False,1.9178,0.31518777472061565,-0.7481254633337684,False,2014,2.536116083333692,-0.9060000000000059,2.1489265000000146,2.0330000000000013,1.059984250000003,0.6520000000000081,0.09934333333333355,-0.2358,0.8640000000000043,1.2769731007981067,-1.304911421575696,0.76400000000001,0.7534888308102117,2.0304416435291546,-0.7009999999999934,-1.643341069461035,1.57853960875462,0.3659999999999999,27.811550151975673,-12.29533840859318,87.85128205128206,False,94.59166666666667,True,85.62448979591836,False,50.969696969696976,False,-0.6700000000000017,-1.3301040260462194,50.05812,-0.19599999999999995,-17.132867132867137,0.8758400000000001
2016,2026-01-21 23:45:00,M-02,Line-D,69.371,100.664,42.631,1.895,49.218,0.76,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0120,23.34,90.84,47.0,100.31,Stable,Accepted,8.629000000000005,88.93717948717949,7.3359999999999985,93.2074074074074,6.369,87.00204081632653,1.4049999999999998,57.424242424242436,69.39828,1.5851702989480472,-0.017209507406307212,False,100.07639999999999,1.423623487209079,0.41274958251212934,False,41.30788,1.0345545466528112,1.2789272487186045,False,1.92084,0.3145610274652602,-0.08214622201681938,False,2015,2.512764876667041,-0.027280000000004634,2.0267038333333387,0.587600000000009,1.0703031100000036,1.323120000000003,0.09894864000000018,-0.025840000000000085,0.8469999999999942,1.2360632770999747,-0.03930933158574627,-1.4950000000000045,-1.4634050842314505,0.5871514163179422,0.6749999999999972,1.6088282963104161,3.203069244899528,0.21300000000000008,12.663495838287764,-1.3452447887382648,88.93717948717949,False,93.2074074074074,True,87.00204081632653,False,57.424242424242436,False,-0.48399999999999466,-0.9738038710715768,49.94792,-0.18799999999999994,-19.831223628691973,0.8834000000000001
2017,2026-01-22 00:00:00,M-03,Line-D,70.123,98.718,40.9,1.942,49.644,0.643,78.0,108.0,49.0,3.3,Shift-A,OP-004,RM-0070,22.67,87.98,62.0,99.37,Stable,Accepted,7.876999999999995,89.90128205128207,9.281999999999996,91.40555555555557,8.100000000000001,83.46938775510205,1.3579999999999999,58.84848484848485,69.51668,1.5204801248291004,0.39876877711121694,False,100.08148000000001,1.4183189027859728,-0.9613352803250071,False,41.320519999999995,1.027246405039546,-0.4093662415725927,False,1.93372,0.30825875494460836,0.02686055097279457,False,2016,2.311859810000317,0.6063200000000109,2.0116285100000058,-1.3634800000000098,1.055235176666671,-0.42051999999999623,0.09502346000000012,0.008279999999999843,0.7520000000000095,1.084026466390875,0.8721935512455585,-1.945999999999998,-1.9331637924183354,-1.3623699409721055,-1.7310000000000016,-4.060425511951404,-1.0177025845754029,0.04699999999999993,2.4802110817941925,0.4281902240241525,89.90128205128207,False,91.40555555555557,True,83.46938775510205,False,58.84848484848485,False,0.4259999999999948,0.8655369986590111,49.92528,-0.11699999999999999,-15.39473684210526,0.85812
2018,2026-01-22 00:15:00,M-05,Line-B,67.59,99.219,41.397,1.761,49.562,0.633,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0003,22.02,77.53,60.0,99.47,Stable,Accepted,10.409999999999997,86.65384615384616,8.781000000000006,91.86944444444444,7.6030000000000015,84.48367346938775,1.539,53.36363636363637,69.59656000000001,1.3484859744667763,-1.488009544032113,False,99.98988000000001,1.3960566285075937,-0.5521839044767849,False,41.30896,1.0245848134732447,0.08592748871765164,False,1.9325199999999998,0.3088952249550001,-0.5552691856113572,False,2017,1.8184144233336115,-2.0065600000000074,1.9489741099999893,-0.7708800000000195,1.0497740400000037,0.08803999999999945,0.09541626000000013,-0.1715199999999999,-2.5330000000000013,-3.6122242345592803,-2.8831310053255605,0.5009999999999906,0.5075062298668831,-0.7709580209517398,0.4969999999999999,1.215158924205384,0.21312567539826577,-0.18100000000000005,-9.320288362512875,-8.87545795127605,86.65384615384616,False,91.86944444444444,True,84.48367346938775,False,53.36363636363637,False,-0.08200000000000074,-0.16517605350092612,49.84784,-0.010000000000000009,-1.5552099533437058,0.8764400000000001
2019,2026-01-22 00:30:00,M-05,Line-B,68.737,96.051,41.824,1.772,49.979,1.15,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0106,22.53,86.94,88.0,99.25,Stable,Accepted,9.263000000000005,88.12435897435897,11.948999999999998,88.93611111111112,7.176000000000002,85.35510204081632,1.5279999999999998,53.696969696969695,69.58616,1.3542927637701838,-0.6270136138334339,False,99.749,1.5343319121580612,-2.4101695146252284,False,41.402519999999996,0.9555577830077433,0.44108269274238865,False,1.9236000000000002,0.31023270835508865,-0.4886654305531209,False,2018,1.834108890000283,-0.8491600000000119,2.3541744166666123,-3.6979999999999933,0.9130906766666734,0.4214800000000025,0.09624433333333349,-0.15160000000000018,1.1469999999999914,1.6969965971297407,-1.220300128646288,-3.167999999999992,-3.192936836694582,-3.7073053363943433,0.4269999999999996,1.0314757108002892,1.018005667287891,0.01100000000000012,0.6246450880181831,-7.881056352672082,88.12435897435897,False,88.93611111111112,False,85.35510204081632,False,53.696969696969695,False,0.4170000000000016,0.8413704047455672,49.773959999999995,0.5169999999999999,81.67456556082146,0.8812399999999999
2020,2026-01-22 00:45:00,M-03,Line-A,69.222,101.267,42.05,1.888,49.779,1.464,78.0,108.0,49.0,3.3,Shift-A,OP-013,RM-0148,22.33,83.08,92.0,98.49,Stable,Accepted,8.778000000000006,88.74615384615385,6.733000000000004,93.76574074074074,6.950000000000003,85.81632653061224,1.412,57.21212121212121,69.60552,1.3450910787007229,-0.28512567369821645,False,99.73384,1.5165772230035883,1.0109343439588026,False,41.432120000000005,0.9639965127876108,0.6409566754689336,False,1.92552,0.3098420457803193,-0.12109395903809002,False,2019,1.8092700100002743,-0.3835200000000043,2.3000064733332755,1.5331599999999952,0.9292892766666743,0.6178799999999924,0.09600209333333348,-0.03752,0.48499999999999943,0.7055879657244191,-0.5509907834895915,5.215999999999994,5.4304484076167725,1.537251548722074,0.2259999999999991,0.5403596021423152,1.4913067446222699,0.11599999999999988,6.5462753950338515,-1.9485645436038055,88.74615384615385,False,93.76574074074074,True,85.81632653061224,False,57.21212121212121,False,-0.19999999999999574,-0.4001680705896349,49.77255999999999,0.31400000000000006,27.30434782608697,0.9274
2021,2026-01-22 01:00:00,M-02,Line-D,70.88,99.253,41.957,1.777,50.251,1.001,78.0,108.0,49.0,3.3,Shift-A,OP-026,RM-0017,21.33,90.63,38.0,99.88,Stable,Accepted,7.1200000000000045,90.87179487179486,8.747,91.90092592592592,7.042999999999999,85.6265306122449,1.523,53.848484848484844,69.63112,1.363632261034329,0.9158480887308368,False,99.759,1.5025504983194227,-0.3367607282190866,False,41.427600000000005,0.9611416822369847,0.5508032892381245,False,1.8953200000000001,0.2839813256771185,-0.4166471147984141,False,2020,1.8594929433335965,1.2488799999999998,2.2576579999999455,-0.5060000000000002,0.9237933333333408,0.5293999999999954,0.08064539333333362,-0.1183200000000002,1.6580000000000013,2.395192279911007,1.7935658653774345,-2.013999999999996,-1.988801880178137,-0.5072224059984565,-0.09299999999999642,-0.22116527942924735,1.2778920333304256,-0.11099999999999999,-5.879237288135597,-6.242745288394582,90.87179487179486,True,91.90092592592592,True,85.6265306122449,False,53.848484848484844,False,0.4719999999999942,0.9481910042387298,49.81348,-0.4630000000000001,-31.6256830601093,0.90024
2022,2026-01-22 01:15:00,M-04,Line-C,70.312,100.077,41.606,1.762,49.531,0.676,78.0,108.0,49.0,3.3,Shift-A,OP-020,RM-0071,22.51,94.15,98.0,101.82,Stable,Accepted,7.688000000000002,90.14358974358973,7.923000000000002,92.66388888888889,7.393999999999998,84.91020408163266,1.5379999999999998,53.39393939393939,69.58216,1.3134390824600954,0.5556709936124271,False,99.68688,1.438405405301278,0.2712170008275826,False,41.43992,0.9613851950874537,0.17275073596790017,False,1.8738,0.27217641337926474,-0.4107629996733478,False,2021,1.7251222233336174,0.7298399999999958,2.0690101099999336,0.390119999999996,0.9242614933333413,0.1660800000000009,0.0740800000000004,-0.1117999999999999,-0.5679999999999978,-0.8013544018058649,1.0488895429518081,0.8239999999999981,0.8302016059967832,0.3913453806559058,-0.3509999999999991,-0.8365707748409057,0.4007729744652039,-0.014999999999999902,-0.8441193021947013,-5.9664852172056735,90.14358974358973,True,92.66388888888889,True,84.91020408163266,False,53.39393939393939,False,-0.7199999999999989,-1.4328073073172631,49.79356000000001,-0.32499999999999984,-32.46753246753246,0.8854
2023,2026-01-22 01:30:00,M-04,Line-A,70.318,100.284,40.606,1.775,50.614,0.946,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0003,21.72,83.87,29.0,99.64,Stable,Accepted,7.682000000000002,90.15128205128204,7.715999999999994,92.85555555555555,8.393999999999998,82.86938775510204,1.525,53.78787878787878,69.60132,1.3208149226898809,0.5426044086028764,False,99.69648,1.441685301998996,0.4075230559577566,False,41.38016,0.9650714861259446,-0.8021789174475358,False,1.87592,0.2711492393498466,-0.3721935574740428,False,2022,1.7445520600002762,0.7166799999999967,2.078456509999936,0.587520000000012,0.9313629733333393,-0.7741599999999949,0.0735219100000004,-0.10092000000000012,0.006000000000000227,0.008533394015253215,1.0296931150156299,0.20700000000000784,0.20684073263588232,0.5893086696742073,-1.0,-2.4034994952651045,-1.8708482519158818,0.0129999999999999,0.7377979568671922,-5.379760330930963,90.15128205128204,True,92.85555555555555,True,82.86938775510204,False,53.78787878787878,False,1.0829999999999984,2.1865094587228073,49.84620000000001,0.2699999999999999,39.940828402366854,0.90132
2024,2026-01-22 01:45:00,M-04,Line-B,69.712,101.674,43.831,2.584,49.275,1.507,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0022,21.65,87.71,57.0,98.23,Stable,Accepted,8.287999999999997,89.37435897435898,6.325999999999993,94.1425925925926,5.168999999999997,89.45102040816327,0.7159999999999997,78.30303030303031,69.65276,1.2979787260712665,0.045640193332991505,False,99.84956,1.440299855354189,1.2667084518670284,False,41.43368,1.0616281803594618,2.2581540734801147,False,1.90916,0.30435528580920074,2.2172770819661562,False,2023,1.6847487733335882,0.059240000000002624,2.0744636733332977,1.8244400000000098,1.127054393333342,2.3973200000000006,0.09263214000000025,0.6748400000000001,-0.6059999999999945,-0.8617992548138331,0.08505047036183867,1.3900000000000006,1.3860635794344045,1.8271888228651283,3.2250000000000014,7.942176033098569,5.785921018842643,0.8090000000000002,45.577464788732414,35.34748266253222,89.37435897435898,False,94.1425925925926,True,89.45102040816327,False,78.30303030303031,False,-1.3389999999999986,-2.645513099142527,49.78516,0.5609999999999999,59.302325581395344,0.9228800000000001
2025,2026-01-22 02:00:00,M-01,Line-A,71.525,99.765,41.642,2.191,51.898,0.949,78.0,108.0,49.0,3.3,Shift-A,OP-011,RM-0087,23.92,90.95,116.0,101.37,Stable,Accepted,6.474999999999994,91.69871794871796,8.235,92.375,7.357999999999997,84.98367346938777,1.109,66.39393939393939,69.71908,1.3506695228664292,1.3370554154264367,False,99.85315999999999,1.4399578026224582,-0.06122401631452698,False,41.4842,1.0391612402959145,0.1518532388246757,False,1.90452,0.29887220234296397,0.9585367851348593,False,2024,1.8243081600002273,1.8059200000000004,2.0734784733332985,-0.0881599999999878,1.0798560833333435,0.15780000000000172,0.0893245933333336,0.28647999999999985,1.8130000000000024,2.6007000229515853,2.5902808815033134,-1.909000000000006,-1.8775694867911197,-0.08828964451399217,-2.189,-4.994182199812913,0.38038578543156604,-0.39300000000000024,-15.208978328173384,15.04211034801419,91.69871794871796,True,92.375,True,84.98367346938777,False,66.39393939393939,False,2.6230000000000047,5.323186199898533,49.83456,-0.5579999999999999,-37.02720637027206,0.93892
2026,2026-01-22 02:15:00,M-03,Line-C,70.624,100.699,41.524,2.407,49.291,0.879,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0146,22.69,90.51,9.0,99.8,Stable,Accepted,7.376000000000005,90.54358974358973,7.301000000000002,93.23981481481482,7.475999999999999,84.74285714285715,0.8929999999999998,72.93939393939395,69.74828000000001,1.3624482106366027,0.6427547066840856,False,99.92299999999999,1.436817954138001,0.5400823380339514,False,41.45947999999999,1.0301729676774394,0.06263025921314104,False,1.9292799999999999,0.3140709208655483,1.5210577237887903,False,2025,1.8562651266668808,0.875719999999987,2.064445833333311,0.7760000000000105,1.0612563433333424,0.06452000000000879,0.0986405433333335,0.47772000000000014,-0.9010000000000105,-1.2596994058021838,1.2555435058756816,0.9339999999999975,0.9362000701648832,0.7765979804449531,-0.1180000000000021,-0.2833677537102064,0.15562182641945535,0.2160000000000002,9.858512094933825,24.761569082766638,90.54358974358973,True,93.23981481481482,True,84.74285714285715,False,72.93939393939395,False,-2.6070000000000064,-5.023314963967795,49.87684,-0.06999999999999995,-7.376185458377238,0.94068
2027,2026-01-22 02:30:00,M-04,Line-B,71.573,101.928,42.739,1.875,50.743,0.747,78.0,108.0,49.0,3.3,Shift-A,OP-020,RM-0115,22.39,90.47,30.0,99.63,Stable,Accepted,6.427000000000007,91.7602564102564,6.072000000000003,94.37777777777777,6.261000000000003,87.22244897959183,1.4249999999999998,56.81818181818182,69.71388,1.3013240155063455,1.4286372785309784,False,99.96928,1.4831564741006433,1.3206428547518754,False,41.49648,1.0596267864992264,1.1726015384199673,False,1.89632,0.27008420291950985,-0.07893834504031975,False,2026,1.6934441933335591,1.8591199999999901,2.199753126666652,1.9587199999999996,1.1228089266666772,1.242519999999999,0.07294547666666698,-0.021320000000000006,0.9489999999999981,1.343735840507465,2.666786011623496,1.2289999999999992,1.2204689222335974,1.9593219036888128,1.2149999999999963,2.9260186879876526,2.9942780688868043,-0.532,-22.102201911092646,-1.124282821464732,91.7602564102564,True,94.37777777777777,True,87.22244897959183,False,56.81818181818182,False,1.4520000000000053,2.9457710332515097,50.000240000000005,-0.132,-15.017064846416384,0.88964
2028,2026-01-22 02:45:00,M-06,Line-A,69.111,98.832,38.737,1.641,49.683,0.686,78.0,108.0,49.0,3.3,Shift-A,OP-027,RM-0047,21.29,76.74,110.0,102.5,Stable,Accepted,8.888999999999996,88.60384615384615,9.168000000000006,91.5111111111111,10.262999999999998,79.05510204081632,1.6589999999999998,49.727272727272734,69.65912,1.2965373538777236,-0.4227568132616181,False,100.00560000000002,1.4415173140363804,-0.814142146315145,False,41.3724,1.1912865594250073,-2.212230113023363,False,1.8822800000000002,0.27399795011398725,-0.8805905295993056,False,2027,1.6810091100002496,-0.5481199999999973,2.0779721666666604,-1.1736000000000217,1.4191636666666714,-2.635399999999997,0.07507487666666705,-0.24128000000000016,-2.461999999999989,-3.4398446341497357,-0.7868603565477101,-3.0960000000000036,-3.0374381916647097,-1.173534282080225,-4.001999999999995,-9.363812910924441,-6.369947114501448,-0.23399999999999999,-12.480000000000002,-12.818496716747783,88.60384615384615,False,91.5111111111111,True,79.05510204081632,False,49.727272727272734,False,-1.0600000000000023,-2.0889580828882814,50.04336,-0.06099999999999994,-8.16599732262382,0.8861199999999999
2029,2026-01-22 03:00:00,M-04,Line-D,69.982,99.541,42.897,1.634,52.022,0.427,78.0,108.0,49.0,3.3,Shift-A,OP-024,RM-0136,21.72,80.43,35.0,96.7,Stable,Accepted,8.018,89.72051282051282,8.459000000000003,92.16759259259258,6.1030000000000015,87.54489795918367,1.666,49.515151515151516,69.76316,1.2074082325378617,0.1812477288978049,False,100.00067999999999,1.44294099902479,-0.31857158422323983,False,41.45572,1.2230250583423636,1.1784550039828692,False,1.8718000000000001,0.27842608235101424,-0.8540866501874765,False,2028,1.457834640000203,0.21884000000000015,2.082078726666659,-0.45967999999999165,1.4957902933333418,1.441279999999999,0.07752108333333375,-0.23780000000000023,0.8709999999999951,1.2602914152594957,0.31368991886262054,0.7090000000000032,0.7173789865630553,-0.4596768741972472,4.159999999999997,10.739086661331543,3.4766734240775437,-0.007000000000000117,-0.4265691651432091,-12.704348755208903,89.72051282051282,False,92.16759259259258,True,87.54489795918367,False,49.515151515151516,False,2.3389999999999986,4.707847754765204,50.21679999999999,-0.25900000000000006,-37.75510204081633,0.86536
2030,2026-01-22 03:15:00,M-03,Line-A,70.367,99.012,41.38,1.761,50.98,1.022,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0090,23.0,87.5,91.0,99.71,Stable,Accepted,7.632999999999996,90.21410256410257,8.988,91.67777777777778,7.619999999999997,84.44897959183673,1.539,53.36363636363637,69.81548,1.2039583713734374,0.45808892824994785,False,99.98824,1.45034850064849,-0.6731071873853084,False,41.53744,1.141066244060066,-0.13797621375583025,False,1.86828,0.2792812978581519,-0.38412883649118523,False,2029,1.44951576000018,0.5515200000000107,2.1035107733333227,-0.9762400000000042,1.3020321733333462,-0.15743999999999403,0.07799804333333377,-0.10728000000000004,0.3850000000000051,0.5501414649481395,0.7899680701185621,-0.5289999999999964,-0.531439306416448,-0.976354819326757,-1.516999999999996,-3.536377835279847,-0.37903154359053914,0.127,7.772337821297426,-5.742179973023318,90.21410256410257,True,91.67777777777778,True,84.44897959183673,False,53.36363636363637,False,-1.0420000000000016,-2.002998731305994,50.2712,0.595,139.34426229508196,0.8682
2031,2026-01-22 03:30:00,M-04,Line-B,69.877,102.288,41.842,1.738,49.611,1.146,78.0,108.0,49.0,3.3,Shift-A,OP-025,RM-0150,21.28,79.78,63.0,99.77,Stable,Accepted,8.123000000000005,89.58589743589744,5.712000000000003,94.71111111111111,7.158000000000001,85.39183673469387,1.5619999999999998,52.66666666666667,69.77156,1.179679549708394,0.08938020501081445,False,100.03308000000001,1.5046236218182045,1.4986605070543242,False,41.565599999999996,1.139483654994671,0.24256600679480134,False,1.87196,0.27682567920383955,-0.4839146439928325,False,2030,1.3916438400001996,0.10544000000000153,2.263892243333331,2.2549199999999843,1.298423000000014,0.2764000000000024,0.07663245666666708,-0.13396000000000008,-0.4900000000000091,-0.6963491409325506,0.15112174645371487,3.2759999999999962,3.30868985577506,2.254174319135214,0.4619999999999962,1.116481391976798,0.66497295840792,-0.02299999999999991,-1.306076093128894,-7.156135814867843,89.58589743589744,False,94.71111111111111,True,85.39183673469387,False,52.66666666666667,False,-1.3689999999999998,-2.685366810513923,50.30272,0.12399999999999989,12.133072407044999,0.87956
2032,2026-01-22 03:45:00,M-02,Line-C,69.103,101.765,41.49,1.728,48.811,0.696,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0113,22.65,75.09,65.0,93.8,Stable,Accepted,8.897000000000006,88.59358974358975,6.234999999999999,94.22685185185186,7.509999999999998,84.6734693877551,1.5719999999999998,52.36363636363637,69.74652,1.1872401161237538,-0.5420302020294361,False,100.15804,1.513889842976262,1.0614774961702402,False,41.540119999999995,1.133513465586836,-0.04421650163109865,False,1.8578000000000001,0.2746796619094088,-0.4725504578595595,False,2031,1.4095390933335443,-0.6435200000000094,2.291862456666691,1.6069600000000008,1.2848527766666793,-0.050119999999992615,0.07544891666666713,-0.12980000000000014,-0.7740000000000009,-1.107660603632099,-0.922655352553804,-0.5229999999999961,-0.5113014234318758,1.6044243677292416,-0.35199999999999676,-0.8412599780125207,-0.1206544420189268,-0.010000000000000009,-0.5753739930955071,-6.98675853159652,88.59358974358975,False,94.22685185185186,True,84.6734693877551,False,52.36363636363637,False,-0.7999999999999972,-1.6125456048053821,50.244479999999996,-0.44999999999999996,-39.26701570680628,0.858
